Date,Player_1,Player_2,Winner,Odd_1,Odd_2,predicted_player_1_wins,player_1_win_probability,predicted_winner,confidence,correct,bet_amount,profit,cumulative_profit,smart_bet_amount,smart_profit,smart_cumulative_profit
2025-05-02,Ruud C.,Cerundolo F.,Ruud C.,1.8,2.0,0,0.1637217,Cerundolo F.,0.8362783,False,1,-1.0,-94.93000000000023,1,-1.0,-50.790000000000184
2025-05-02,Musetti L.,Draper J.,Draper J.,2.5,1.53,0,0.3323805,Draper J.,0.66761947,True,1,0.53,-94.40000000000023,1,0.53,-50.26000000000018
2025-05-02,Draper J.,Musetti L.,Draper J.,1.53,2.5,0,0.3924156,Musetti L.,0.60758436,False,1,-1.0,-95.40000000000023,0,0.0,-50.26000000000018
2025-05-02,Cerundolo F.,Ruud C.,Ruud C.,2.0,1.8,1,0.5373634,Cerundolo F.,0.5373634,False,1,-1.0,-96.40000000000023,0,0.0,-50.26000000000018
2025-05-03,Ruud C.,Draper J.,Ruud C.,3.0,1.4,0,0.14948857,Draper J.,0.85051143,False,1,-1.0,-97.40000000000023,1,-1.0,-51.26000000000018
2025-05-03,Draper J.,Ruud C.,Ruud C.,1.4,3.0,1,0.5397454,Draper J.,0.5397454,False,1,-1.0,-98.40000000000023,0,0.0,-51.26000000000018
2025-05-07,Lajovic D.,Nishioka Y.,Lajovic D.,1.25,4.0,1,0.5289618,Lajovic D.,0.5289618,True,1,0.25,-98.15000000000023,0,0.0,-51.26000000000018
2025-05-07,Darderi L.,Bu Y.,Darderi L.,1.33,3.4,1,0.5262746,Darderi L.,0.5262746,True,1,0.33000000000000007,-97.82000000000023,0,0.0,-51.26000000000018
2025-05-07,Dzumhur D.,Gaubas V.,Gaubas V.,1.91,1.91,1,0.7115019,Dzumhur D.,0.7115019,False,1,-1.0,-98.82000000000023,1,-1.0,-52.26000000000018
2025-05-07,Djere L.,Etcheverry T.,Djere L.,1.8,2.0,0,0.27333575,Etcheverry T.,0.72666425,False,1,-1.0,-99.82000000000023,1,-1.0,-53.26000000000018
2025-05-07,Medjedovic H.,Virtanen O.,Virtanen O.,1.22,4.33,0,0.3581603,Virtanen O.,0.64183974,True,1,3.33,-96.49000000000024,0,0.0,-53.26000000000018
2025-05-07,Passaro F.,Tseng C.H.,Passaro F.,2.5,1.53,0,0.3658858,Tseng C.H.,0.6341142,False,1,-1.0,-97.49000000000024,0,0.0,-53.26000000000018
2025-05-07,O Connell C.,Norrie C.,Norrie C.,2.5,1.53,0,0.38729662,Norrie C.,0.6127034,True,1,0.53,-96.96000000000024,0,0.0,-53.26000000000018
2025-05-07,Halys Q.,Kopriva V.,Kopriva V.,2.63,1.5,1,0.7395855,Halys Q.,0.7395855,False,1,-1.0,-97.96000000000024,1,-1.0,-54.26000000000018
2025-05-07,Altmaier D.,Comesana F.,Comesana F.,2.2,1.67,0,0.39528546,Comesana F.,0.6047145,True,1,0.6699999999999999,-97.29000000000023,0,0.0,-54.26000000000018
2025-05-07,Kecmanovic M.,Griekspoor T.,Griekspoor T.,2.38,1.57,0,0.38748777,Griekspoor T.,0.61251223,True,1,0.5700000000000001,-96.72000000000024,0,0.0,-54.26000000000018
2025-05-07,Taberner C.,Kovacevic A.,Taberner C.,1.57,2.38,1,0.5621622,Taberner C.,0.5621622,True,1,0.5700000000000001,-96.15000000000025,0,0.0,-54.26000000000018
2025-05-07,Carreno Busta P.,Ugo Carabelli C.,Ugo Carabelli C.,1.8,2.0,0,0.33581904,Ugo Carabelli C.,0.664181,True,1,1.0,-95.15000000000025,1,1.0,-53.26000000000018
2025-05-07,Thompson J.,Mpetshi G.,Thompson J.,1.62,2.3,1,0.7217057,Thompson J.,0.7217057,True,1,0.6200000000000001,-94.53000000000024,1,0.6200000000000001,-52.640000000000185
2025-05-07,Lehecka J.,Muller A.,Muller A.,1.5,2.63,1,0.6203137,Lehecka J.,0.6203137,False,1,-1.0,-95.53000000000024,0,0.0,-52.640000000000185
2025-05-07,Moutet C.,Hijikata R.,Moutet C.,1.29,3.75,0,0.46753582,Hijikata R.,0.53246415,False,1,-1.0,-96.53000000000024,0,0.0,-52.640000000000185
2025-05-07,Burruchaga R.,Sonego L.,Burruchaga R.,2.5,1.53,0,0.28932443,Sonego L.,0.7106756,False,1,-1.0,-97.53000000000024,1,-1.0,-53.640000000000185
2025-05-07,Griekspoor T.,Kecmanovic M.,Griekspoor T.,1.57,2.38,1,0.7585355,Griekspoor T.,0.7585355,True,1,0.5700000000000001,-96.96000000000025,1,0.5700000000000001,-53.070000000000185
2025-05-07,Comesana F.,Altmaier D.,Comesana F.,1.67,2.2,0,0.3364445,Altmaier D.,0.6635555,False,1,-1.0,-97.96000000000025,1,-1.0,-54.070000000000185
2025-05-07,Kopriva V.,Halys Q.,Kopriva V.,1.5,2.63,0,0.12588947,Halys Q.,0.8741105,False,1,-1.0,-98.96000000000025,1,-1.0,-55.070000000000185
2025-05-07,Norrie C.,O Connell C.,Norrie C.,1.53,2.5,1,0.52617645,Norrie C.,0.52617645,True,1,0.53,-98.43000000000025,0,0.0,-55.070000000000185
2025-05-07,Tseng C.H.,Passaro F.,Passaro F.,1.53,2.5,1,0.7065302,Tseng C.H.,0.7065302,False,1,-1.0,-99.43000000000025,1,-1.0,-56.070000000000185
2025-05-07,Virtanen O.,Medjedovic H.,Virtanen O.,4.33,1.22,0,0.28175455,Medjedovic H.,0.71824545,False,1,-1.0,-100.43000000000025,1,-1.0,-57.070000000000185
2025-05-07,Etcheverry T.,Djere L.,Djere L.,2.0,1.8,1,0.7060723,Etcheverry T.,0.7060723,False,1,-1.0,-101.43000000000025,1,-1.0,-58.070000000000185
2025-05-07,Gaubas V.,Dzumhur D.,Gaubas V.,1.91,1.91,1,0.5100081,Gaubas V.,0.5100081,True,1,0.9099999999999999,-100.52000000000025,0,0.0,-58.070000000000185
2025-05-07,Bu Y.,Darderi L.,Darderi L.,3.4,1.33,1,0.5195255,Bu Y.,0.5195255,False,1,-1.0,-101.52000000000025,0,0.0,-58.070000000000185
2025-05-07,Nishioka Y.,Lajovic D.,Lajovic D.,4.0,1.25,0,0.332388,Lajovic D.,0.66761196,True,1,0.25,-101.27000000000025,1,0.25,-57.820000000000185
2025-05-07,Sonego L.,Burruchaga R.,Burruchaga R.,1.53,2.5,1,0.7983912,Sonego L.,0.7983912,False,1,-1.0,-102.27000000000025,1,-1.0,-58.820000000000185
2025-05-07,Hijikata R.,Moutet C.,Moutet C.,3.75,1.29,1,0.5020671,Hijikata R.,0.5020671,False,1,-1.0,-103.27000000000025,0,0.0,-58.820000000000185
2025-05-07,Muller A.,Lehecka J.,Muller A.,2.63,1.5,1,0.68730766,Muller A.,0.68730766,True,1,1.63,-101.64000000000026,1,1.63,-57.19000000000018
2025-05-07,Mpetshi G.,Thompson J.,Thompson J.,2.3,1.62,0,0.36921164,Thompson J.,0.6307883,True,1,0.6200000000000001,-101.02000000000025,0,0.0,-57.19000000000018
2025-05-07,Ugo Carabelli C.,Carreno Busta P.,Ugo Carabelli C.,2.0,1.8,1,0.6475679,Ugo Carabelli C.,0.6475679,True,1,1.0,-100.02000000000025,0,0.0,-57.19000000000018
2025-05-07,Kovacevic A.,Taberner C.,Taberner C.,2.38,1.57,1,0.5751487,Kovacevic A.,0.5751487,False,1,-1.0,-101.02000000000025,0,0.0,-57.19000000000018
2025-05-08,Opelka R.,Tien L.,Tien L.,1.91,1.91,1,0.5797987,Opelka R.,0.5797987,False,1,-1.0,-102.02000000000025,0,0.0,-57.19000000000018
2025-05-08,Fearnley J.,Fognini F.,Fearnley J.,1.44,2.75,1,0.6827978,Fearnley J.,0.6827978,True,1,0.43999999999999995,-101.58000000000025,1,0.43999999999999995,-56.750000000000185
2025-05-08,Bellucci M.,Martinez P.,Martinez P.,2.3,1.62,1,0.65204966,Bellucci M.,0.65204966,False,1,-1.0,-102.58000000000025,1,-1.0,-57.750000000000185
2025-05-08,Bublik A.,Safiullin R.,Bublik A.,1.91,1.91,1,0.7876374,Bublik A.,0.7876374,True,1,0.9099999999999999,-101.67000000000026,1,0.9099999999999999,-56.84000000000019
2025-05-08,Diallo G.,Giron M.,Giron M.,1.53,2.5,1,0.6242449,Diallo G.,0.6242449,False,1,-1.0,-102.67000000000026,0,0.0,-56.84000000000019
2025-05-08,Gigante M.,Rinderknech A.,Gigante M.,1.73,2.1,0,0.44386247,Rinderknech A.,0.55613756,False,1,-1.0,-103.67000000000026,0,0.0,-56.84000000000019
2025-05-08,Cobolli F.,Nardi L.,Nardi L.,1.36,3.2,1,0.7149039,Cobolli F.,0.7149039,False,1,-1.0,-104.67000000000026,1,-1.0,-57.84000000000019
2025-05-08,Munar J.,Barrios M.,Munar J.,1.57,2.38,1,0.5371416,Munar J.,0.5371416,True,1,0.5700000000000001,-104.10000000000026,0,0.0,-57.84000000000019
2025-05-08,Marozsan F.,Fonseca J.,Marozsan F.,3.0,1.4,1,0.5546249,Marozsan F.,0.5546249,True,1,2.0,-102.10000000000026,0,0.0,-57.84000000000019
2025-05-08,Cina F.,Navone M.,Navone M.,4.5,1.2,0,0.31369317,Navone M.,0.68630683,True,1,0.19999999999999996,-101.90000000000026,1,0.19999999999999996,-57.640000000000185
2025-05-08,Vukic A.,Moreno De Alboran N.,Vukic A.,2.2,1.67,1,0.508563,Vukic A.,0.508563,True,1,1.2000000000000002,-100.70000000000026,0,0.0,-57.640000000000185
2025-05-08,Gaston H.,Jarry N.,Jarry N.,2.38,1.57,0,0.46151152,Jarry N.,0.5384885,True,1,0.5700000000000001,-100.13000000000027,0,0.0,-57.640000000000185
2025-05-08,Bautista Agut R.,Arnaldi M.,Bautista Agut R.,4.0,1.25,0,0.2728602,Arnaldi M.,0.72713983,False,1,-1.0,-101.13000000000027,1,-1.0,-58.640000000000185
2025-05-08,Shevchenko A.,De Jong J.,De Jong J.,2.38,1.57,0,0.3113734,De Jong J.,0.6886266,True,1,0.5700000000000001,-100.56000000000027,1,0.5700000000000001,-58.070000000000185
2025-05-08,Borges N.,Seyboth Wild T.,Seyboth Wild T.,1.73,2.1,1,0.5950273,Borges N.,0.5950273,False,1,-1.0,-101.56000000000027,0,0.0,-58.070000000000185
2025-05-08,Barrios M.,Munar J.,Munar J.,2.38,1.57,1,0.59187686,Barrios M.,0.59187686,False,1,-1.0,-102.56000000000027,0,0.0,-58.070000000000185
2025-05-08,Nardi L.,Cobolli F.,Nardi L.,3.2,1.36,1,0.5371955,Nardi L.,0.5371955,True,1,2.2,-100.36000000000027,0,0.0,-58.070000000000185
2025-05-08,Rinderknech A.,Gigante M.,Gigante M.,2.1,1.73,1,0.8117872,Rinderknech A.,0.8117872,False,1,-1.0,-101.36000000000027,1,-1.0,-59.070000000000185
2025-05-08,Giron M.,Diallo G.,Giron M.,2.5,1.53,0,0.25665385,Diallo G.,0.74334615,False,1,-1.0,-102.36000000000027,1,-1.0,-60.070000000000185
2025-05-08,Safiullin R.,Bublik A.,Bublik A.,1.91,1.91,0,0.45645627,Bublik A.,0.5435437,True,1,0.9099999999999999,-101.45000000000027,0,0.0,-60.070000000000185
2025-05-08,Martinez P.,Bellucci M.,Martinez P.,1.62,2.3,0,0.41272923,Bellucci M.,0.58727074,False,1,-1.0,-102.45000000000027,0,0.0,-60.070000000000185
2025-05-08,Fognini F.,Fearnley J.,Fearnley J.,2.75,1.44,0,0.15644088,Fearnley J.,0.84355915,True,1,0.43999999999999995,-102.01000000000028,1,0.43999999999999995,-59.63000000000019
2025-05-08,Tien L.,Opelka R.,Tien L.,1.91,1.91,0,0.49753565,Opelka R.,0.50246435,False,1,-1.0,-103.01000000000028,0,0.0,-59.63000000000019
2025-05-08,Seyboth Wild T.,Borges N.,Seyboth Wild T.,2.1,1.73,0,0.36410406,Borges N.,0.63589597,False,1,-1.0,-104.01000000000028,0,0.0,-59.63000000000019
2025-05-08,De Jong J.,Shevchenko A.,De Jong J.,1.57,2.38,1,0.5668898,De Jong J.,0.5668898,True,1,0.5700000000000001,-103.44000000000028,0,0.0,-59.63000000000019
2025-05-08,Arnaldi M.,Bautista Agut R.,Bautista Agut R.,1.25,4.0,1,0.71254075,Arnaldi M.,0.71254075,False,1,-1.0,-104.44000000000028,1,-1.0,-60.63000000000019
2025-05-08,Jarry N.,Gaston H.,Jarry N.,1.57,2.38,1,0.71621454,Jarry N.,0.71621454,True,1,0.5700000000000001,-103.87000000000029,1,0.5700000000000001,-60.06000000000019
2025-05-08,Moreno De Alboran N.,Vukic A.,Vukic A.,1.67,2.2,1,0.5523932,Moreno De Alboran N.,0.5523932,False,1,-1.0,-104.87000000000029,0,0.0,-60.06000000000019
2025-05-08,Navone M.,Cina F.,Navone M.,1.2,4.5,1,0.7239868,Navone M.,0.7239868,True,1,0.19999999999999996,-104.67000000000029,1,0.19999999999999996,-59.860000000000184
2025-05-08,Fonseca J.,Marozsan F.,Marozsan F.,1.4,3.0,0,0.31306878,Marozsan F.,0.68693125,True,1,2.0,-102.67000000000029,1,2.0,-57.860000000000184
2025-05-09,Medvedev D.,Norrie C.,Medvedev D.,1.3,3.5,1,0.6665064,Medvedev D.,0.6665064,True,1,0.30000000000000004,-102.37000000000029,1,0.30000000000000004,-57.56000000000019
2025-05-09,Ugo Carabelli C.,Zverev A.,Zverev A.,8.0,1.08,0,0.15751329,Zverev A.,0.84248674,True,1,0.08000000000000007,-102.29000000000029,1,0.08000000000000007,-57.48000000000019
2025-05-09,Draper J.,Darderi L.,Draper J.,1.29,3.75,0,0.47912908,Darderi L.,0.5208709,False,1,-1.0,-103.29000000000029,0,0.0,-57.48000000000019
2025-05-09,Comesana F.,Rune H.,Rune H.,3.2,1.36,0,0.21325101,Rune H.,0.786749,True,1,0.3600000000000001,-102.93000000000029,1,0.3600000000000001,-57.12000000000019
2025-05-09,Gaubas V.,Shapovalov D.,Gaubas V.,2.75,1.44,0,0.15607798,Shapovalov D.,0.843922,False,1,-1.0,-103.93000000000029,1,-1.0,-58.12000000000019
2025-05-09,Baez S.,Kopriva V.,Kopriva V.,1.44,2.75,1,0.5768849,Baez S.,0.5768849,False,1,-1.0,-104.93000000000029,0,0.0,-58.12000000000019
2025-05-09,Virtanen O.,Musetti L.,Musetti L.,9.0,1.07,0,0.097336866,Musetti L.,0.9026631,True,1,0.07000000000000006,-104.8600000000003,1,0.07000000000000006,-58.05000000000019
2025-05-09,Passaro F.,Dimitrov G.,Passaro F.,4.0,1.25,0,0.094639964,Dimitrov G.,0.90536004,False,1,-1.0,-105.8600000000003,1,-1.0,-59.05000000000019
2025-05-09,Muller A.,Tsitsipas S.,Tsitsipas S.,4.0,1.25,0,0.4432483,Tsitsipas S.,0.5567517,True,1,0.25,-105.6100000000003,0,0.0,-59.05000000000019
2025-05-09,Alcaraz C.,Lajovic D.,Alcaraz C.,1.05,11.0,1,0.909402,Alcaraz C.,0.909402,True,1,0.050000000000000044,-105.5600000000003,1,0.050000000000000044,-59.00000000000019
2025-05-09,Taberner C.,Popyrin A.,Popyrin A.,2.75,1.44,0,0.21731934,Popyrin A.,0.78268063,True,1,0.43999999999999995,-105.1200000000003,1,0.43999999999999995,-58.560000000000194
2025-05-09,Fils A.,Griekspoor T.,Fils A.,1.5,2.63,1,0.6466371,Fils A.,0.6466371,True,1,0.5,-104.6200000000003,0,0.0,-58.560000000000194
2025-05-09,Griekspoor T.,Fils A.,Fils A.,2.63,1.5,0,0.45561343,Fils A.,0.54438657,True,1,0.5,-104.1200000000003,0,0.0,-58.560000000000194
2025-05-09,Burruchaga R.,Khachanov K.,Khachanov K.,3.5,1.3,0,0.12914874,Khachanov K.,0.8708513,True,1,0.30000000000000004,-103.8200000000003,1,0.30000000000000004,-58.2600000000002
2025-05-09,Djere L.,Michelsen A.,Djere L.,1.44,2.75,0,0.32395402,Michelsen A.,0.676046,False,1,-1.0,-104.8200000000003,1,-1.0,-59.2600000000002
2025-05-09,Khachanov K.,Burruchaga R.,Khachanov K.,1.3,3.5,1,0.8672635,Khachanov K.,0.8672635,True,1,0.30000000000000004,-104.52000000000031,1,0.30000000000000004,-58.9600000000002
2025-05-09,Michelsen A.,Djere L.,Djere L.,2.75,1.44,1,0.54341894,Michelsen A.,0.54341894,False,1,-1.0,-105.52000000000031,0,0.0,-58.9600000000002
2025-05-09,Popyrin A.,Taberner C.,Popyrin A.,1.44,2.75,1,0.7721534,Popyrin A.,0.7721534,True,1,0.43999999999999995,-105.08000000000031,1,0.43999999999999995,-58.5200000000002
2025-05-09,Lajovic D.,Alcaraz C.,Alcaraz C.,11.0,1.05,0,0.07102947,Alcaraz C.,0.9289705,True,1,0.050000000000000044,-105.03000000000031,1,0.050000000000000044,-58.470000000000205
2025-05-09,Tsitsipas S.,Muller A.,Tsitsipas S.,1.25,4.0,0,0.29146284,Muller A.,0.70853716,False,1,-1.0,-106.03000000000031,1,-1.0,-59.470000000000205
2025-05-09,Dimitrov G.,Passaro F.,Passaro F.,1.25,4.0,1,0.7701326,Dimitrov G.,0.7701326,False,1,-1.0,-107.03000000000031,1,-1.0,-60.470000000000205
2025-05-09,Musetti L.,Virtanen O.,Musetti L.,1.07,9.0,1,0.89461386,Musetti L.,0.89461386,True,1,0.07000000000000006,-106.96000000000032,1,0.07000000000000006,-60.400000000000205
2025-05-09,Kopriva V.,Baez S.,Kopriva V.,2.75,1.44,0,0.1863536,Baez S.,0.81364644,False,1,-1.0,-107.96000000000032,1,-1.0,-61.400000000000205
2025-05-09,Shapovalov D.,Gaubas V.,Gaubas V.,1.44,2.75,1,0.5700748,Shapovalov D.,0.5700748,False,1,-1.0,-108.96000000000032,0,0.0,-61.400000000000205
2025-05-09,Rune H.,Comesana F.,Rune H.,1.36,3.2,1,0.5618427,Rune H.,0.5618427,True,1,0.3600000000000001,-108.60000000000032,0,0.0,-61.400000000000205
2025-05-09,Darderi L.,Draper J.,Draper J.,3.75,1.29,0,0.010780839,Draper J.,0.9892192,True,1,0.29000000000000004,-108.31000000000031,1,0.29000000000000004,-61.110000000000205
2025-05-09,Zverev A.,Ugo Carabelli C.,Zverev A.,1.08,8.0,1,0.80198956,Zverev A.,0.80198956,True,1,0.08000000000000007,-108.23000000000032,1,0.08000000000000007,-61.03000000000021
2025-05-09,Norrie C.,Medvedev D.,Medvedev D.,3.5,1.3,0,0.22422393,Medvedev D.,0.7757761,True,1,0.30000000000000004,-107.93000000000032,1,0.30000000000000004,-60.73000000000021
2025-05-10,De Minaur A.,Nardi L.,De Minaur A.,1.1,7.0,1,0.89385384,De Minaur A.,0.89385384,True,1,0.10000000000000009,-107.83000000000033,1,0.10000000000000009,-60.63000000000021
2025-05-10,Navone M.,Sinner J.,Sinner J.,8.0,1.08,1,0.62781435,Navone M.,0.62781435,False,1,-1.0,-108.83000000000033,0,0.0,-60.63000000000021
2025-05-10,Sinner J.,Navone M.,Sinner J.,1.08,8.0,1,0.8768349,Sinner J.,0.8768349,True,1,0.08000000000000007,-108.75000000000033,1,0.08000000000000007,-60.55000000000021
2025-05-10,Seyboth Wild T.,Dellien H.,Dellien H.,1.53,2.5,1,0.8047281,Seyboth Wild T.,0.8047281,False,1,-1.0,-109.75000000000033,1,-1.0,-61.55000000000021
2025-05-10,Cerundolo F.,Jarry N.,Cerundolo F.,1.2,4.5,1,0.70226026,Cerundolo F.,0.70226026,True,1,0.19999999999999996,-109.55000000000032,1,0.19999999999999996,-61.35000000000021
2025-05-10,De Jong J.,Davidovich Fokina A.,De Jong J.,3.5,1.3,0,0.21982458,Davidovich Fokina A.,0.78017545,False,1,-1.0,-110.55000000000032,1,-1.0,-62.35000000000021
2025-05-10,Fritz T.,Giron M.,Giron M.,1.17,5.0,1,0.6012173,Fritz T.,0.6012173,False,1,-1.0,-111.55000000000032,0,0.0,-62.35000000000021
2025-05-10,Gigante M.,Mensik J.,Mensik J.,4.5,1.2,0,0.4103761,Mensik J.,0.5896239,True,1,0.19999999999999996,-111.35000000000032,0,0.0,-62.35000000000021
2025-05-10,Martinez P.,Hurkacz H.,Hurkacz H.,2.38,1.57,1,0.51234514,Martinez P.,0.51234514,False,1,-1.0,-112.35000000000032,0,0.0,-62.35000000000021
2025-05-10,Korda S.,Vukic A.,Korda S.,1.33,3.4,1,0.8067907,Korda S.,0.8067907,True,1,0.33000000000000007,-112.02000000000032,1,0.33000000000000007,-62.02000000000021
2025-05-10,Tien L.,Machac T.,Machac T.,3.75,1.29,0,0.41942745,Machac T.,0.58057255,True,1,0.29000000000000004,-111.73000000000032,0,0.0,-62.02000000000021
2025-05-10,Ofner S.,Tiafoe F.,Ofner S.,2.3,1.62,0,0.4892081,Tiafoe F.,0.5107919,False,1,-1.0,-112.73000000000032,0,0.0,-62.02000000000021
2025-05-10,Rublev A.,Marozsan F.,Marozsan F.,1.67,2.2,1,0.5687386,Rublev A.,0.5687386,False,1,-1.0,-113.73000000000032,0,0.0,-62.02000000000021
2025-05-10,Berrettini M.,Fearnley J.,Berrettini M.,1.3,3.5,1,0.51631784,Berrettini M.,0.51631784,True,1,0.30000000000000004,-113.43000000000032,0,0.0,-62.02000000000021
2025-05-10,Bautista Agut R.,Paul T.,Paul T.,4.33,1.22,0,0.4066107,Paul T.,0.5933893,True,1,0.21999999999999997,-113.21000000000032,0,0.0,-62.02000000000021
2025-05-10,Ruud C.,Bublik A.,Ruud C.,1.17,5.0,1,0.9071277,Ruud C.,0.9071277,True,1,0.16999999999999993,-113.04000000000032,1,0.16999999999999993,-61.85000000000021
2025-05-10,Nardi L.,De Minaur A.,De Minaur A.,7.0,1.1,0,0.3610332,De Minaur A.,0.6389668,True,1,0.10000000000000009,-112.94000000000032,0,0.0,-61.85000000000021
2025-05-10,Munar J.,Shelton B.,Munar J.,2.1,1.73,0,0.25088555,Shelton B.,0.74911445,False,1,-1.0,-113.94000000000032,1,-1.0,-62.85000000000021
2025-05-10,Shelton B.,Munar J.,Munar J.,1.73,2.1,1,0.7078347,Shelton B.,0.7078347,False,1,-1.0,-114.94000000000032,1,-1.0,-63.85000000000021
2025-05-10,Fearnley J.,Berrettini M.,Berrettini M.,3.5,1.3,0,0.36534235,Berrettini M.,0.6346576,True,1,0.30000000000000004,-114.64000000000033,0,0.0,-63.85000000000021
2025-05-10,Hurkacz H.,Martinez P.,Hurkacz H.,1.57,2.38,0,0.47516072,Martinez P.,0.5248393,False,1,-1.0,-115.64000000000033,0,0.0,-63.85000000000021
2025-05-10,Davidovich Fokina A.,De Jong J.,De Jong J.,1.3,3.5,0,0.35007438,De Jong J.,0.6499256,True,1,2.5,-113.14000000000033,0,0.0,-63.85000000000021
2025-05-10,Dellien H.,Seyboth Wild T.,Dellien H.,2.5,1.53,0,0.21979548,Seyboth Wild T.,0.78020453,False,1,-1.0,-114.14000000000033,1,-1.0,-64.85000000000021
2025-05-10,Tiafoe F.,Ofner S.,Ofner S.,1.62,2.3,1,0.81648654,Tiafoe F.,0.81648654,False,1,-1.0,-115.14000000000033,1,-1.0,-65.85000000000021
2025-05-10,Marozsan F.,Rublev A.,Marozsan F.,2.2,1.67,0,0.40848097,Rublev A.,0.591519,False,1,-1.0,-116.14000000000033,0,0.0,-65.85000000000021
2025-05-10,Paul T.,Bautista Agut R.,Paul T.,1.22,4.33,1,0.6925969,Paul T.,0.6925969,True,1,0.21999999999999997,-115.92000000000033,1,0.21999999999999997,-65.63000000000021
2025-05-10,Jarry N.,Cerundolo F.,Cerundolo F.,4.5,1.2,0,0.11370932,Cerundolo F.,0.88629067,True,1,0.19999999999999996,-115.72000000000033,1,0.19999999999999996,-65.4300000000002
2025-05-10,Giron M.,Fritz T.,Giron M.,5.0,1.17,0,0.41895607,Fritz T.,0.58104396,False,1,-1.0,-116.72000000000033,0,0.0,-65.4300000000002
2025-05-10,Machac T.,Tien L.,Machac T.,1.29,3.75,1,0.5880332,Machac T.,0.5880332,True,1,0.29000000000000004,-116.43000000000032,0,0.0,-65.4300000000002
2025-05-10,Vukic A.,Korda S.,Korda S.,3.4,1.33,0,0.24326792,Korda S.,0.7567321,True,1,0.33000000000000007,-116.10000000000032,1,0.33000000000000007,-65.10000000000021
2025-05-10,Mensik J.,Gigante M.,Mensik J.,1.2,4.5,1,0.58752567,Mensik J.,0.58752567,True,1,0.19999999999999996,-115.90000000000032,0,0.0,-65.10000000000021
2025-05-10,Bublik A.,Ruud C.,Ruud C.,5.0,1.17,0,0.23421809,Ruud C.,0.7657819,True,1,0.16999999999999993,-115.73000000000032,1,0.16999999999999993,-64.9300000000002
2025-05-11,Nakashima B.,Musetti L.,Musetti L.,5.0,1.17,0,0.09649976,Musetti L.,0.90350026,True,1,0.16999999999999993,-115.56000000000031,1,0.16999999999999993,-64.7600000000002
2025-05-11,Draper J.,Kopriva V.,Draper J.,1.1,7.0,1,0.7293985,Draper J.,0.7293985,True,1,0.10000000000000009,-115.46000000000032,1,0.10000000000000009,-64.66000000000021
2025-05-11,Gaubas V.,Zverev A.,Zverev A.,11.0,1.05,0,0.3095469,Zverev A.,0.6904531,True,1,0.050000000000000044,-115.41000000000032,1,0.050000000000000044,-64.61000000000021
2025-05-11,Medvedev D.,Popyrin A.,Medvedev D.,1.33,3.4,1,0.52864873,Medvedev D.,0.52864873,True,1,0.33000000000000007,-115.08000000000033,0,0.0,-64.61000000000021
2025-05-11,Alcaraz C.,Djere L.,Alcaraz C.,1.08,8.0,1,0.68720365,Alcaraz C.,0.68720365,True,1,0.08000000000000007,-115.00000000000033,1,0.08000000000000007,-64.53000000000021
2025-05-11,Passaro F.,Khachanov K.,Khachanov K.,3.0,1.4,0,0.28127834,Khachanov K.,0.7187216,True,1,0.3999999999999999,-114.60000000000032,1,0.3999999999999999,-64.13000000000021
2025-05-11,Kopriva V.,Draper J.,Draper J.,7.0,1.1,0,0.0072433,Draper J.,0.9927567,True,1,0.10000000000000009,-114.50000000000033,1,0.10000000000000009,-64.03000000000021
2025-05-11,Khachanov K.,Passaro F.,Khachanov K.,1.4,3.0,0,0.48895445,Passaro F.,0.5110456,False,1,-1.0,-115.50000000000033,0,0.0,-64.03000000000021
2025-05-11,Fils A.,Tsitsipas S.,Fils A.,1.67,2.2,1,0.6667621,Fils A.,0.6667621,True,1,0.6699999999999999,-114.83000000000033,1,0.6699999999999999,-63.36000000000021
2025-05-11,Popyrin A.,Medvedev D.,Medvedev D.,3.4,1.33,0,0.33887058,Medvedev D.,0.6611294,True,1,0.33000000000000007,-114.50000000000033,1,0.33000000000000007,-63.030000000000214
2025-05-11,Moutet C.,Rune H.,Moutet C.,4.5,1.2,0,0.11607493,Rune H.,0.8839251,False,1,-1.0,-115.50000000000033,1,-1.0,-64.03000000000021
2025-05-11,Zverev A.,Gaubas V.,Zverev A.,1.05,11.0,0,0.29453868,Gaubas V.,0.7054613,False,1,-1.0,-116.50000000000033,1,-1.0,-65.03000000000021
2025-05-11,Musetti L.,Nakashima B.,Musetti L.,1.17,5.0,1,0.6539128,Musetti L.,0.6539128,True,1,0.16999999999999993,-116.33000000000033,1,0.16999999999999993,-64.86000000000021
2025-05-11,Rune H.,Moutet C.,Moutet C.,1.2,4.5,1,0.59060764,Rune H.,0.59060764,False,1,-1.0,-117.33000000000033,0,0.0,-64.86000000000021
2025-05-11,Tsitsipas S.,Fils A.,Fils A.,2.2,1.67,0,0.46227434,Fils A.,0.5377257,True,1,0.6699999999999999,-116.66000000000032,0,0.0,-64.86000000000021
2025-05-11,Djere L.,Alcaraz C.,Alcaraz C.,8.0,1.08,0,0.016487278,Alcaraz C.,0.9835127,True,1,0.08000000000000007,-116.58000000000033,1,0.08000000000000007,-64.78000000000021
2025-05-12,Giron M.,Hurkacz H.,Hurkacz H.,2.75,1.44,0,0.3436112,Hurkacz H.,0.65638876,True,1,0.43999999999999995,-116.14000000000033,1,0.43999999999999995,-64.34000000000022
